Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,profit_margin
US-2012-148817,OFF-BI-10004233,63.96,4,0.0,30.7008,4.49,48.0
CA-2012-135510,FUR-FU-10000820,67.96,4,0.0,12.2328,4.49,18.0
SF-2012-2630,OFF-ROG-10002279,47.94,2,0.0,0.9,4.49,1.877346683354193
SF-2014-840,OFF-BIC-10004826,53.97,1,0.0,18.33,4.49,33.96331295163979
TU-2013-9530,TEC-MOT-10003366,69.864,1,0.6,-52.416,4.49,-75.02576434215045
MZ-2012-6250,OFF-STA-10000054,22.62,2,0.0,1.98,4.49,8.753315649867375
MO-2014-4970,OFF-AME-10002956,58.56,4,0.0,19.8,4.49,33.81147540983606
ZA-2014-7560,OFF-WIL-10000390,29.04,2,0.0,1.14,4.49,3.925619834710744
IR-2012-1390,OFF-AVE-10000894,44.76,4,0.0,5.28,4.49,11.796246648793566
ZI-2013-7360,OFF-SAN-10001128,20.466,6,0.7,-32.094,4.49,-156.81618293755497
TU-2013-1610,OFF-WIL-10003532,39.168,2,0.6,-23.532,4.49,-60.079656862745104
MX-2011-160437,OFF-BI-10004491,60.336,9,0.2,12.816,4.49,21.241050119331746
MX-2013-111983,OFF-BI-10001254,65.6,2,0.0,14.4,4.49,21.951219512195124
MX-2014-108889,FUR-FU-10004450,40.416,4,0.4,2.016,4.49,4.9881235154394306
MX-2013-166149,OFF-SU-10000164,83.16,6,0.4,5.52,4.48,6.637806637806637
US-2014-101063,OFF-PA-10004854,96.6,5,0.4,-33.9,4.48,-35.09316770186335
ES-2013-4020783,OFF-AR-10001228,76.14,3,0.0,25.11,4.48,32.97872340425532
IT-2014-2208571,OFF-BI-10000171,20.43,6,0.5,-9.09,4.48,-44.49339207048458
ES-2013-5742886,OFF-AR-10003012,70.56,3,0.0,1.35,4.48,1.913265306122449
ES-2014-2192694,OFF-BI-10003114,20.97,3,0.0,10.26,4.48,48.927038626609445
ES-2011-1831867,OFF-BI-10001900,21.3,2,0.0,5.28,4.48,24.788732394366196
IN-2014-35003,OFF-EN-10002581,38.502,2,0.1,7.242,4.48,18.809412498052048
ID-2013-77402,OFF-SU-10000178,45.6417,3,0.17,-5.0283,4.48,-11.016899019975154
IN-2014-43571,TEC-AC-10002833,53.082,2,0.1,7.062,4.48,13.303944840058776
IN-2014-16782,OFF-EN-10003715,47.682,2,0.1,1.002,4.48,2.1014219202214672
ID-2013-39182,OFF-PA-10002930,80.3772,2,0.17,9.6372,4.48,11.989967304160881
IN-2014-78522,TEC-AC-10001312,39.717,1,0.1,9.687,4.48,24.390059672180676
CA-2014-130351,TEC-AC-10003832,99.39,3,0.0,40.7499,4.48,41.0
CA-2012-124800,OFF-BI-10000778,72.588,2,0.7,-48.392,4.48,-66.66666666666667
US-2013-165078,OFF-AR-10002987,39.68,2,0.0,16.2688,4.48,41.0
CA-2014-104731,OFF-AR-10003727,101.94,6,0.0,29.5626,4.48,28.999999999999996
CA-2014-168389,TEC-PH-10003555,73.568,4,0.2,-16.5528,4.48,-22.500000000000004
RO-2013-4270,OFF-STO-10003329,54.6,4,0.0,17.4,4.48,31.868131868131865
GH-2014-8580,OFF-STI-10001162,25.08,1,0.0,3.0,4.48,11.961722488038278
NI-2012-8210,TEC-NOK-10004278,41.337,1,0.7,-67.533,4.48,-163.37179766311053
RS-2014-9040,OFF-TEN-10000360,22.29,1,0.0,10.68,4.48,47.91386271870794
TZ-2012-1230,OFF-ELD-10003181,19.332,2,0.1,5.772,4.48,29.857231533209188
AO-2012-1000,TEC-CIS-10001877,80.46,1,0.0,10.44,4.48,12.975391498881434
IR-2013-5900,OFF-GLO-10001233,19.8,2,0.0,7.92,4.48,40.0
TU-2011-4040,OFF-ACM-10003278,73.92,4,0.6,-70.32,4.48,-95.12987012987011
HR-2014-1830,OFF-TEN-10000360,22.29,1,0.0,10.68,4.48,47.91386271870794
MX-2012-107601,OFF-PA-10001178,75.76,4,0.0,32.56,4.48,42.977824709609294
US-2013-104430,OFF-PA-10004359,21.072,2,0.4,-4.568,4.48,-21.67805618830676
MX-2014-145541,FUR-FU-10002630,97.74,3,0.0,28.32,4.48,28.97483118477594
MX-2014-124282,OFF-FA-10004186,18.12,2,0.0,7.76,4.48,42.82560706401766
US-2011-141334,OFF-LA-10000598,29.052,9,0.4,-0.648,4.47,-2.2304832713754648
IT-2014-5774753,OFF-BI-10001253,68.4,5,0.0,20.4,4.47,29.824561403508763
ES-2013-2374863,OFF-BI-10000312,48.0,4,0.0,1.92,4.47,4.0
IT-2014-3280659,OFF-ST-10000300,43.335,3,0.1,-0.045,4.47,-0.10384215991692627
ES-2013-2481532,OFF-FA-10001520,64.8,5,0.0,29.1,4.47,44.90740740740741
ES-2013-2396417,OFF-FA-10000520,40.86,3,0.0,19.53,4.47,47.79735682819384
ES-2012-1956205,OFF-BI-10000329,33.3,2,0.0,9.3,4.47,27.927927927927932
ES-2013-3947822,OFF-LA-10004929,24.84,2,0.0,5.94,4.47,23.91304347826087
ES-2013-1162185,FUR-CH-10003842,129.6,2,0.1,15.84,4.47,12.222222222222223
ES-2014-5767912,OFF-BI-10000815,95.85,3,0.0,35.46,4.47,36.995305164319255
ES-2013-1076268,OFF-BI-10003774,60.6,2,0.0,27.84,4.47,45.94059405940594
IT-2011-4711868,OFF-BI-10004220,87.48,3,0.0,25.29,4.47,28.909465020576132
ES-2012-5371207,OFF-AR-10001228,152.28,6,0.0,50.22,4.47,32.97872340425532
ID-2011-64802,FUR-FU-10003658,34.182,2,0.1,-0.438,4.47,-1.2813761628927505
IN-2011-50641,OFF-PA-10003455,33.72,2,0.0,10.74,4.47,31.850533807829184
IN-2013-48807,OFF-PA-10001818,33.93,1,0.0,7.8,4.47,22.988505747126435
IN-2014-35171,OFF-ST-10000344,54.432,3,0.1,10.242,4.47,18.816137566137566
CA-2012-155334,OFF-BI-10002557,10.92,3,0.2,4.095,4.47,37.5
US-2011-117058,OFF-BI-10004139,17.46,6,0.8,-30.555,4.47,-175.0
CA-2012-131338,FUR-FU-10002157,47.04,3,0.0,18.3456,4.47,39.0
CA-2011-111500,OFF-PA-10000595,114.2,5,0.0,52.532,4.47,46.0
US-2013-165078,OFF-LA-10000414,51.75,5,0.0,24.84,4.47,48.0
CA-2012-149811,OFF-PA-10004082,39.9,5,0.0,19.95,4.47,50.0
SF-2011-9350,OFF-STA-10001636,25.38,1,0.0,8.37,4.47,32.97872340425532
RS-2014-7450,OFF-IBI-10003422,16.98,1,0.0,0.48,4.47,2.8268551236749118
RO-2014-6900,OFF-SAN-10003152,110.34,6,0.0,5.4,4.47,4.893964110929853
CG-2013-2550,OFF-NOV-10003401,24.48,2,0.0,8.04,4.47,32.843137254901954
IZ-2014-3020,OFF-ACM-10001112,98.64,2,0.0,35.46,4.47,35.948905109489054
MX-2011-140648,OFF-BI-10001248,51.6,6,0.0,3.6,4.47,6.976744186046512
MX-2014-148642,OFF-AR-10001072,41.2,5,0.0,5.7,4.46,13.834951456310678
MX-2014-117072,OFF-SU-10003485,54.6,3,0.0,8.7,4.46,15.934065934065933
MX-2012-105172,OFF-LA-10004777,32.0,4,0.0,9.92,4.46,31.0
MX-2014-160493,FUR-FU-10004181,69.0,2,0.0,16.56,4.46,24.0
ES-2012-3603495,OFF-BI-10001622,63.24,2,0.0,25.92,4.46,40.98671726755219
IT-2014-3715679,OFF-AR-10000659,30.27,2,0.5,-9.69,4.46,-32.01189296333003
ES-2014-2172414,OFF-BI-10001820,25.23,1,0.5,-24.24,4.46,-96.07609988109392
ES-2012-2418365,OFF-PA-10001497,61.02,2,0.0,0.6,4.46,0.983284169124877
ES-2014-4313718,TEC-AC-10000494,41.877,1,0.1,15.327,4.46,36.6000429830217
ID-2013-39868,OFF-FA-10001375,49.8465,5,0.47,-36.7035,4.46,-73.63305347416569
ID-2013-67525,OFF-SU-10002961,20.52,4,0.5,-9.48,4.46,-46.19883040935673
IN-2014-29256,OFF-BI-10004181,54.66,2,0.0,6.0,4.46,10.976948408342482
IN-2014-32735,OFF-PA-10003731,53.838,2,0.1,17.898,4.46,33.24417697537056
IN-2011-23208,OFF-FA-10001010,32.121,2,0.17,3.441,4.46,10.71261791351452
ID-2014-80118,FUR-FU-10001902,60.696,4,0.4,-15.264,4.46,-25.148279952550418
CA-2014-145877,OFF-EN-10001990,28.4,5,0.0,13.348,4.46,47.0
US-2013-148901,OFF-BI-10001718,57.582,3,0.7,-44.1462,4.46,-76.66666666666666
CA-2013-123120,OFF-BI-10001460,60.6,5,0.2,20.4525,4.46,33.75
CA-2013-165995,FUR-FU-10000672,47.04,4,0.0,15.9936,4.46,34.0
CA-2013-164889,FUR-TA-10001676,71.088,2,0.2,-1.7772,4.46,-2.5
NG-2013-1440,OFF-STO-10004503,79.92,6,0.0,32.76,4.46,40.99099099099099
IR-2014-6900,OFF-BOS-10000477,53.64,1,0.0,13.41,4.46,25.0
MX-2012-132997,OFF-AR-10000719,42.84,2,0.0,0.0,4.46,0.0
US-2014-117667,FUR-CH-10004920,35.104,1,0.2,-3.076,4.46,-8.76253418413856
MX-2013-109694,OFF-PA-10001972,41.16,3,0.0,11.52,4.46,27.988338192419825
US-2013-116722,OFF-SU-10003236,18.528,2,0.4,-8.352,4.46,-45.07772020725389
MX-2012-163279,OFF-EN-10003560,16.72,2,0.0,1.48,4.45,8.851674641148326
US-2011-169957,FUR-CH-10003485,66.36,1,0.4,-14.38,4.45,-21.669680530440026
MX-2011-103331,FUR-CH-10000852,117.18,5,0.4,11.68,4.45,9.96757125789384
MX-2011-161508,OFF-EN-10004525,31.72,2,0.0,10.12,4.45,31.904161412358135
ES-2012-2894420,OFF-PA-10001466,122.76,4,0.0,56.4,4.45,45.94330400782013
ES-2014-2544561,OFF-ST-10002437,129.519,3,0.1,11.439,4.45,8.831908831908832
ID-2014-77675,OFF-LA-10003610,20.034,3,0.4,-1.386,4.45,-6.918238993710692
IN-2012-69765,TEC-AC-10002172,72.84,1,0.0,10.17,4.45,13.962108731466227
IN-2012-14724,OFF-BI-10000106,14.4,3,0.0,4.86,4.45,33.75
ID-2014-24685,OFF-SU-10003559,34.344,5,0.47,-16.956,4.45,-49.37106918238993
IN-2013-19316,OFF-ST-10001755,210.357,2,0.47,-7.983,4.45,-3.7949771103409913
CA-2014-133648,OFF-LA-10003923,71.04,6,0.2,26.64,4.45,37.5
CA-2014-152660,OFF-ST-10000532,61.568,2,0.2,4.6176,4.45,7.500000000000001
CA-2011-111934,OFF-PA-10000474,35.44,1,0.0,16.6568,4.45,47.0
TU-2013-7860,TEC-BRO-10003401,151.752,2,0.6,-151.788,4.45,-100.02372291633719
UP-2012-3880,OFF-GRE-10004796,31.17,1,0.0,7.14,4.45,22.90664100096246
AG-2014-2280,OFF-TEN-10000794,53.73,1,0.0,6.42,4.45,11.948632049134563
PL-2014-2250,OFF-OIC-10000492,14.34,1,0.0,5.85,4.45,40.79497907949791
SF-2013-10000,OFF-STI-10000937,23.61,1,0.0,0.45,4.45,1.9059720457433291
EG-2013-5090,OFF-STI-10001162,50.16,2,0.0,6.0,4.45,11.961722488038278
LE-2013-5910,OFF-AVE-10004312,12.66,2,0.0,0.48,4.45,3.791469194312796
MX-2014-125164,OFF-SU-10004658,40.0,2,0.0,9.6,4.45,24.0
MX-2011-162572,TEC-CO-10004981,143.52,3,0.402,9.12,4.45,6.3545150501672225
MX-2012-114216,TEC-AC-10001172,147.1,5,0.0,73.5,4.45,49.966009517335145
MX-2014-166219,OFF-EN-10004899,47.96,2,0.0,15.32,4.45,31.94328607172644
IT-2011-1900372,OFF-ST-10001562,54.432,3,0.1,-3.078,4.44,-5.654761904761904
ES-2014-1564471,TEC-AC-10002363,217.98,3,0.0,45.72,4.44,20.974401321222132
ES-2012-4424003,OFF-ST-10002042,48.384,2,0.1,6.984,4.44,14.434523809523808
ES-2013-1019037,OFF-AR-10000491,27.216,2,0.1,7.836,4.44,28.791887125220462
IN-2014-16635,OFF-FA-10003838,24.462,2,0.1,2.142,4.44,8.75643855776306
CA-2012-143490,OFF-AR-10002952,120.15,9,0.0,33.642,4.44,28.000000000000004
CA-2012-140410,FUR-FU-10003347,42.6,3,0.0,16.614,4.44,39.0
CA-2011-158372,OFF-PA-10002137,62.24,8,0.0,28.008,4.44,44.99999999999999
CA-2012-142377,OFF-PA-10001970,85.96,7,0.0,40.4012,4.44,47.00000000000001
CA-2011-169803,TEC-AC-10003441,33.9,2,0.0,2.034,4.44,6.0
US-2014-126053,FUR-FU-10001934,41.96,2,0.0,10.9096,4.44,25.999999999999996
KZ-2012-9600,OFF-TEN-10004270,40.248,1,0.7,-81.852,4.44,-203.3691115086464
NI-2012-2990,OFF-SME-10000520,28.8,2,0.7,-23.04,4.44,-80.0
UP-2011-810,OFF-STI-10000144,35.37,1,0.0,2.46,4.44,6.955046649703138
IR-2014-4210,OFF-SAN-10004824,52.2,2,0.0,13.56,4.44,25.97701149425287
EG-2013-2110,OFF-STA-10001895,41.28,4,0.0,18.12,4.44,43.895348837209305
TU-2013-7360,OFF-WIL-10002153,43.92,4,0.6,-35.16,4.44,-80.05464480874316
MX-2014-163160,OFF-PA-10003681,38.064,3,0.2,7.104,4.44,18.66330390920555
MX-2013-142118,FUR-FU-10004015,63.04,2,0.0,22.68,4.44,35.97715736040609
MX-2014-149881,OFF-AR-10002346,17.78,1,0.0,3.9,4.44,21.934758155230593
US-2013-150189,TEC-PH-10000087,465.0,5,0.0,27.9,4.44,6.0
MX-2013-167612,OFF-FA-10001871,43.04,4,0.0,6.0,4.43,13.940520446096654
MX-2011-148635,OFF-FA-10001727,36.8,5,0.0,0.0,4.43,0.0
IT-2014-3150765,OFF-AR-10001228,38.07,3,0.5,-12.96,4.43,-34.04255319148937
ES-2012-5560916,OFF-SU-10001351,75.24,3,0.0,9.0,4.43,11.961722488038278
ES-2014-2542619,OFF-LA-10000880,49.35,5,0.0,20.1,4.43,40.72948328267477
ES-2012-3025991,OFF-FA-10000670,100.44,6,0.0,12.96,4.43,12.903225806451616
ES-2014-1272297,OFF-LA-10002752,34.47,3,0.0,6.48,4.43,18.798955613577025
ID-2013-40708,OFF-AR-10000539,58.608,4,0.45,-40.512,4.43,-69.12366912366913
IN-2013-31153,OFF-AP-10000904,70.848,2,0.1,9.408,4.43,13.279132791327914
IN-2012-21234,OFF-FA-10003530,39.54,2,0.0,9.84,4.43,24.88619119878604
US-2012-118983,OFF-AP-10002311,68.81,5,0.8,-123.858,4.43,-180.0
CA-2011-137351,OFF-BI-10003910,43.176,7,0.2,13.4925,4.43,31.25
CA-2013-100244,OFF-PA-10002319,77.52,2,0.0,37.9848,4.43,49.00000000000001
CA-2011-150490,OFF-AR-10004602,45.98,2,0.0,12.8744,4.43,28.000000000000004
CA-2014-126550,OFF-ST-10001031,81.4,5,0.0,21.164,4.43,26.0
CA-2011-103219,FUR-FU-10004091,56.52,9,0.0,21.4776,4.43,37.99999999999999
PL-2013-8240,FUR-OFF-10003713,68.31,1,0.0,26.64,4.43,38.998682476943344
TU-2013-1860,OFF-IBI-10002805,48.72,4,0.6,-12.24,4.43,-25.12315270935961
MD-2012-3430,OFF-STO-10001310,32.28,2,0.0,5.46,4.43,16.91449814126394
QA-2011-3520,OFF-STA-10002654,24.78,1,0.0,7.92,4.43,31.961259079903147
RS-2014-1410,OFF-STO-10000923,43.2,4,0.0,6.48,4.43,15.0
IZ-2013-1040,OFF-BIN-10001385,26.4,2,0.0,0.48,4.43,1.8181818181818181
RS-2012-3010,OFF-JIF-10000165,29.52,2,0.0,4.68,4.43,15.853658536585366
CG-2014-4290,OFF-BOS-10002558,30.21,1,0.0,4.83,4.43,15.988083416087386
RS-2011-6190,OFF-ACM-10004587,49.68,2,0.0,23.34,4.43,46.98067632850241
NI-2011-3310,OFF-HON-10000934,13.032,4,0.7,-22.608,4.43,-173.48066298342542
NI-2014-890,TEC-MOT-10004136,43.794,1,0.7,-36.516,4.43,-83.38128510754899
IZ-2013-2930,OFF-ACC-10003636,52.59,1,0.0,12.6,4.43,23.958927552766685
MX-2014-144036,OFF-LA-10003437,25.62,3,0.0,12.78,4.43,49.88290398126463
MX-2014-161949,OFF-BI-10000335,64.64,4,0.2,2.4,4.43,3.7128712871287126
MX-2011-161669,FUR-BO-10002235,96.48,1,0.0,34.72,4.43,35.98673300165837
US-2012-110268,TEC-AC-10003454,179.52,4,0.4,-6.0,4.43,-3.3422459893048124
MX-2013-139899,OFF-FA-10001228,51.68,4,0.0,25.28,4.43,48.916408668730654
US-2014-131555,OFF-BI-10000490,17.028,3,0.4,-5.712,4.42,-33.54474982381959
MX-2013-115497,OFF-PA-10004421,45.52,4,0.0,17.28,4.42,37.96133567662566
MX-2012-163363,OFF-BI-10003392,29.64,3,0.0,3.84,4.42,12.955465587044534
ES-2014-3412389,OFF-ST-10000154,38.88,4,0.1,6.84,4.42,17.59259259259259
ES-2012-1778547,OFF-EN-10000788,56.82,2,0.0,27.84,4.42,48.99683210137275
ES-2012-5104765,OFF-ST-10003931,85.59,2,0.1,2.85,4.42,3.3298282509638977
CA-2012-148432,OFF-FA-10004968,26.18,7,0.0,0.5236,4.42,1.9999999999999998
CA-2013-138667,TEC-AC-10003063,40.0,2,0.2,0.5,4.42,1.25
CA-2012-133242,FUR-FU-10003464,60.84,3,0.0,19.4688,4.42,32.0
CA-2012-163181,FUR-FU-10000193,64.96,5,0.6,-84.448,4.42,-130.0
ZI-2012-4330,OFF-EAT-10002068,31.896,4,0.7,-74.424,4.42,-233.33333333333334
SA-2012-90,OFF-CAM-10003933,38.7,2,0.0,4.2,4.42,10.852713178294573
UP-2011-3180,OFF-SME-10002823,48.48,1,0.0,6.3,4.42,12.995049504950495
MX-2012-136728,FUR-BO-10001867,166.12,2,0.0,44.84,4.42,26.992535516494105
US-2013-104486,TEC-PH-10001475,107.4,5,0.6,-51.1,4.42,-47.57914338919925
MX-2011-155488,OFF-AP-10001723,63.54,1,0.0,20.96,4.42,32.98709474346868
MX-2012-106047,OFF-ST-10003426,31.14,3,0.0,4.32,4.42,13.872832369942198
MX-2014-146542,FUR-FU-10000686,54.44,2,0.0,13.04,4.41,23.952975753122704
MX-2013-141901,OFF-EN-10003529,58.3,5,0.0,15.1,4.41,25.900514579759864
MX-2014-160080,FUR-FU-10004960,58.716,3,0.4,-19.584,4.41,-33.35377069282649
ES-2012-5755966,OFF-BI-10004028,37.08,4,0.0,16.2,4.41,43.689320388349515
ES-2013-2675006,OFF-ST-10004482,62.61,1,0.0,18.78,4.41,29.995208433157643
ES-2014-1085728,OFF-LA-10001793,27.84,4,0.0,6.12,4.41,21.982758620689655
IN-2011-38202,OFF-EN-10001789,36.882,2,0.1,-0.858,4.41,-2.326338051081829
IN-2011-59328,FUR-CH-10002631,47.709,1,0.1,-0.531,4.41,-1.112997547632522
IN-2013-47729,OFF-ST-10004183,54.675,1,0.1,18.825,4.41,34.43072702331962
ID-2012-22858,OFF-AR-10000242,101.535,7,0.5,-64.995,4.41,-64.0124095139607
IN-2013-38902,OFF-PA-10003407,46.71,3,0.0,19.53,4.41,41.8111753371869
IN-2013-54267,OFF-BI-10001293,59.16,2,0.0,0.54,4.41,0.9127789046653145
IN-2013-80111,TEC-AC-10000873,81.84,2,0.0,27.78,4.41,33.94428152492669
IN-2013-86285,OFF-LA-10000818,25.92,4,0.0,12.6,4.41,48.61111111111111
CA-2014-121216,OFF-AP-10001947,29.312,8,0.8,-74.7456,4.41,-254.99999999999997
CA-2012-106187,TEC-AC-10001590,75.0,3,0.0,18.0,4.41,24.0
CA-2012-157343,OFF-PA-10000552,25.92,5,0.2,9.072,4.41,34.99999999999999
CA-2014-125990,OFF-BI-10004826,39.624,3,0.2,13.8684,4.41,35.0
KG-2011-9880,OFF-SME-10001853,17.49,1,0.0,2.07,4.41,11.83533447684391
HU-2012-1810,OFF-BIN-10000170,26.67,1,0.0,1.05,4.41,3.937007874015748
LY-2012-3040,OFF-AVE-10004827,22.86,2,0.0,8.22,4.41,35.95800524934384
MX-2014-154914,OFF-BI-10000506,20.64,2,0.0,7.6,4.41,36.82170542635659
MX-2013-135377,OFF-EN-10003507,37.68,5,0.4,-20.82,4.41,-55.254777070063696
MX-2012-145947,OFF-AR-10001402,50.48,4,0.0,4.48,4.4,8.874801901743266
MX-2014-148208,OFF-EN-10004183,24.48,2,0.0,1.68,4.4,6.862745098039215
MX-2012-149461,OFF-BI-10004177,58.98,3,0.0,25.32,4.4,42.92980671414039
ES-2012-1760393,OFF-SU-10004691,79.44,4,0.0,35.64,4.4,44.86404833836858
ES-2014-3243241,OFF-AR-10003521,59.88,4,0.0,21.48,4.4,35.87174348697395
ES-2012-1177332,OFF-PA-10003884,43.98,2,0.0,20.22,4.4,45.97544338335607
ES-2014-2959093,OFF-BI-10001717,29.55,5,0.0,10.5,4.4,35.53299492385787
ES-2014-3503285,OFF-SU-10002342,195.21,9,0.0,11.61,4.4,5.94744121715076
ES-2013-4736780,OFF-SU-10002131,76.92,4,0.0,4.56,4.4,5.928237129485179
IN-2012-72040,OFF-ST-10002085,111.3279,1,0.17,41.5779,4.4,37.34724179653079
IN-2014-61260,FUR-FU-10002928,47.19,1,0.0,16.5,4.4,34.96503496503497
IN-2012-59188,OFF-ST-10001229,53.217,3,0.1,-1.233,4.4,-2.316928800947066
IN-2014-10377,FUR-FU-10002659,113.04,2,0.0,38.4,4.4,33.97027600849257
IN-2012-56857,OFF-ST-10004837,127.92,1,0.0,7.65,4.4,5.980300187617261
IN-2014-63619,OFF-LA-10000195,33.0,4,0.0,0.24,4.4,0.7272727272727273
IN-2011-76758,OFF-AR-10001965,80.1,3,0.0,17.55,4.4,21.910112359550567
ID-2013-40036,OFF-EN-10000699,50.2758,2,0.47,-0.9642,4.4,-1.9178212977217668
IN-2013-86285,OFF-BI-10001397,30.96,2,0.0,7.74,4.4,25.0
CA-2014-130043,OFF-PA-10002230,31.872,8,0.2,11.5536,4.4,36.25
CA-2012-137897,TEC-AC-10001267,59.9,2,0.0,23.96,4.4,40.0
US-2011-139500,FUR-CH-10002017,37.296,2,0.3,-1.0656,4.4,-2.857142857142857
CA-2013-123176,OFF-AR-10004685,13.89,3,0.0,4.5837,4.4,33.0
CA-2012-164084,TEC-AC-10002305,90.0,5,0.0,16.2,4.4,18.0
IZ-2011-4060,TEC-MEM-10002524,28.38,1,0.0,5.37,4.4,18.921775898520085
BO-2014-1510,OFF-ENE-10000935,93.96,6,0.0,1.8,4.4,1.9157088122605366
NI-2011-700,OFF-BIN-10002236,48.492,6,0.7,-38.808,4.4,-80.02969561989607
MX-2013-133018,OFF-ST-10003164,62.5,5,0.0,26.8,4.4,42.88
MX-2013-103723,OFF-BI-10000124,25.56,3,0.0,11.46,4.4,44.83568075117371
MX-2011-169467,OFF-BI-10000325,53.9,7,0.0,3.22,4.4,5.974025974025975
US-2013-110366,OFF-SU-10000066,41.4,3,0.4,-5.52,4.39,-13.333333333333334
MX-2014-135265,OFF-PA-10001164,47.4,3,0.0,22.26,4.39,46.9620253164557
IT-2014-4429259,OFF-LA-10001265,25.38,3,0.0,9.63,4.39,37.943262411347526
IT-2014-5217096,OFF-AR-10004151,48.66,2,0.5,-31.2,4.39,-64.11837237977805
ES-2013-3679101,OFF-BI-10003114,18.873,3,0.1,8.163,4.39,43.25226514067715
ES-2014-4134163,FUR-CH-10001674,68.31,1,0.0,26.64,4.39,38.998682476943344
ES-2012-4026260,OFF-AR-10003066,79.29,3,0.0,7.11,4.39,8.967082860385926
ES-2014-3609825,OFF-ST-10001213,88.938,2,0.1,13.818,4.39,15.536665992039397
IN-2014-61064,OFF-LA-10002806,51.165,5,0.1,22.065,4.39,43.125183230724126
IN-2013-78809,OFF-AR-10000249,34.02,2,0.0,11.22,4.39,32.98059964726631
IN-2014-33729,FUR-FU-10004509,90.18,2,0.0,26.1,4.39,28.942115768463072
IN-2011-49241,OFF-AR-10003023,53.64,3,0.0,11.25,4.39,20.973154362416107
IN-2012-50823,OFF-FA-10002058,63.54,6,0.0,13.32,4.39,20.96317280453258
CA-2014-131954,OFF-BI-10003291,27.936,4,0.2,9.4284,4.39,33.75
US-2012-130519,OFF-ST-10001321,24.672,2,0.2,2.1588,4.39,8.75
US-2011-150532,OFF-ST-10000760,55.92,5,0.2,6.291,4.39,11.25
CA-2012-126725,OFF-PA-10001639,32.4,5,0.0,15.552,4.39,48.0
CA-2013-101693,FUR-FU-10003919,32.712,2,0.6,-26.1696,4.39,-80.0
US-2014-112347,TEC-PH-10000213,49.616,2,0.2,4.9616,4.39,10.0
CA-2014-152310,OFF-BI-10004308,100.704,6,0.2,37.764,4.39,37.50000000000001
LH-2013-1560,TEC-EPS-10003962,51.021,1,0.7,-61.239,4.39,-120.02704768624683
NI-2014-2700,FUR-BAR-10001039,90.891,1,0.7,-166.659,4.39,-183.36138891639436
SA-2012-230,OFF-SAN-10004232,24.51,1,0.0,9.78,4.39,39.902080783353725
AG-2012-3190,OFF-HOO-10001448,391.68,4,0.0,3.84,4.39,0.9803921568627451
MX-2011-109414,OFF-ST-10001890,32.3,1,0.0,13.88,4.39,42.97213622291022
MX-2011-143812,FUR-FU-10004013,79.5,5,0.0,1.5,4.39,1.8867924528301887
US-2014-102827,FUR-BO-10003326,118.752,2,0.4,-33.648,4.38,-28.334680679062252
MX-2011-138457,OFF-PA-10003573,31.248,3,0.2,3.108,4.38,9.946236559139784
MX-2012-151680,OFF-SU-10000192,111.12,4,0.0,40.0,4.38,35.99712023038157
MX-2014-104486,TEC-PH-10004871,44.048,1,0.2,-7.172,4.38,-16.282237559026516
ES-2012-4379168,OFF-PA-10004343,46.98,3,0.0,0.9,4.38,1.9157088122605366
ES-2012-5776825,OFF-LA-10004753,25.08,4,0.0,11.76,4.38,46.889952153110045
ES-2014-3405449,OFF-ST-10000355,46.65,5,0.0,14.85,4.38,31.832797427652732
ES-2014-3399721,OFF-BI-10000341,77.67,3,0.5,-49.77,4.38,-64.07879490150637
ES-2011-1550182,TEC-PH-10004827,64.6425,1,0.15,24.3225,4.38,37.62617473024713
ES-2014-1139892,OFF-AR-10003005,55.26,2,0.0,8.28,4.38,14.983713355048858
IN-2011-33253,OFF-AR-10000780,34.56,2,0.1,9.96,4.38,28.819444444444446
IN-2014-23621,OFF-BI-10004120,57.51,2,0.1,8.91,4.38,15.492957746478876
IN-2013-69982,OFF-AR-10002847,35.721,3,0.1,1.521,4.38,4.257999496094735
IN-2014-69856,OFF-PA-10004187,43.56,2,0.0,2.58,4.38,5.922865013774105
IN-2013-26442,OFF-LA-10002674,93.03,7,0.0,5.46,4.38,5.8690744920993225
ID-2014-42654,OFF-LA-10002939,17.01,3,0.5,-9.54,4.38,-56.08465608465607
ID-2013-83065,OFF-BI-10003519,144.576,8,0.4,-60.384,4.38,-41.766268260292165
CA-2011-104472,FUR-FU-10000246,73.32,6,0.0,21.996,4.38,30.0
IR-2014-4840,OFF-ENE-10002093,47.82,2,0.0,2.34,4.38,4.893350062735257
EG-2011-1800,OFF-CAR-10004229,29.04,4,0.0,10.08,4.38,34.710743801652896
RW-2011-3040,FUR-TEN-10000407,85.02,2,0.0,13.56,4.38,15.949188426252647
KG-2014-2870,OFF-STA-10001636,25.38,1,0.0,8.37,4.38,32.97872340425532
IZ-2011-5480,OFF-AME-10002081,42.18,2,0.0,13.02,4.38,30.867709815078236
IR-2014-8830,OFF-WIL-10002233,63.6,8,0.0,1.2,4.38,1.8867924528301887
US-2012-152541,OFF-SU-10001868,96.012,7,0.4,-36.848,4.38,-38.37853601633129
MX-2011-154326,OFF-AR-10004109,66.48,2,0.0,26.56,4.38,39.95186522262334
US-2014-144764,TEC-AC-10002664,66.384,2,0.4,-6.656,4.38,-10.026512412629549
